"prol_id","prol_id_clean","cond","points_rank","is_woman","raceeth","is_minority","political_affil","political_affil_buckets","political_ideology","jw_combined","choice","fr_why_first_over_second","fr_why_second_over_third","coder","Nonsensical_1_yes_0_no_","Propensity_for_intentional_fraud_system_abuse_gaming_including_both_this_method_is_better_because_it_does_that_less_and_this_method_is_worse_because_it_does_that_more_by_either_the_applicants_or_the_people_allocating_the_funds","Ability_to_help_the_neediest_targets_and_or_underserved_groups","Extent_to_which_the_method_requires_personal_resources_speed_of_finding_out_about_the_program_etc_","Amount_of_bias_discrimination_level_playing_field","Extent_to_which_the_method_s_allow_for_or_reward_applicant_effort","Randomness_is_bad_general_and_or_randomness_is_bad_because_the_funding_agency_didn_t_make_enough_of_an_effort_to_think_of_a_better_system","Considers_relevant_appropriate_factors","Women_mentioned","Racial_ethnic_minorities_mentioned","Other_reasons","Comments_on_other_reasons","is_matched_tofr"
"5c5c8a0dabbcc10001e6f044","5c5c8a0dabbcc10001e6f044","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",3.28571428571429,"lp","Takes away any bias toward racial/ethnic background....gives everyone the same chance","First come doesn't necessarily most deserved....not all small businesses may hear of program at same time to rush to get their app in early","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5c82656bed1753001581fd1e","5c82656bed1753001581fd1e","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",4.42857142857143,"lp","First come first served is not based on a merit system, the other is prejudiced against non-minority groups and against newer businesses which would be less stable than established businesses.  That leaves the lottery system.","First come first serve has no merit at all.","X","0",0,0,0,0,0,0,1,0,1,1,"Fcfs prejudiced against new business",TRUE
"5c92870723bd7e001870138e","5c92870723bd7e001870138e","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Conservative",3.42857142857143,"lp","no favoritism in a lottery","better criteria using the points system","X","0",0,0,0,1,0,0,1,0,0,0,"",TRUE
"5c9567e99d4cac0011609746","5c9567e99d4cac0011609746","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",4.14285714285714,"lp","AS long as the businesses chosen are truly random I think it is pretty fair to do things that way, although I can see how this could lead to some businesses gaining assistance who need it less than others.","I think first come first serve is least fair because the information could spread less quickly in certain communities as compared to others.","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5d02436233ef7200190d44df","5d02436233ef7200190d44df","Min",2,FALSE,"White",FALSE,"Independent","Independent","Conservative",3.71428571428571,"lp","Because being random removes bias towards anything. A business that is thriving might have more opportunity to sign up faster than one that ""deserves it more"", making FCFS unfair. Having a judge or points system can be unfair based on what gets more points. Randomness is the only way to remove bias.","FCFS is unfair because companies with more resources and less need would be able to sign up the fastest, meaning companies that need it more would continue to suffer. The points system accommodates for this, and so is more fair.","X","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5d391bc980ccd20018ac4006","5d391bc980ccd20018ac4006","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",3.28571428571429,"fp","Because, they are applying first - they took action","Because, lottery is based on luck of the draw.","X","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5d4320275a5b010001523979","5d4320275a5b010001523979","Wom",2,FALSE,"White",FALSE,"Independent","Independent","Liberal",3.14285714285714,"lp","Because there probably will not be enough money for everybody to get help therefore lottery is the fairest.  By making a point system you are just applying the same prejudices that we are trying to get rid of.  Women have had a harder time in business but you can not make up for past mistakes. Peoples attitudes need to change. Some companies even though they need the money badly have more abilities to sign up quicker for the loans and that should not be a factor when it comes to getting help.  A lottery is fairest way after a fair time period to apply.","I kind of answered that above,  but there are lot of companies out there that have had experience in dealing with the government and getting loans and therefore would probably be at the front of the application line.  Just because you can apply first does not mean that you should automatically get the money. Of course the fairest thing would be to have enough money for everybody to get the same amount when  needed.","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5d90c4fadf90b6001549561e","5d90c4fadf90b6001549561e","Min",2,TRUE,"White",FALSE,"Independent","Independent","Conservative",4.14285714285714,"fp","I had to make a choice, I think those who need it more would be one of the first to apply for the grants. And what difference does it make who owns it, minority or not? That's totally racist no matter how you look at it.","A lottery is chancy. You would possibly give it to businesses who barely need it as compared to those in desperate need.","K","0",0,1,0,0,0,1,0,0,1,0,"",TRUE
"5da926115c6987001535a2da","5da926115c6987001535a2da","Min",2,FALSE,"White",FALSE,"Independent","Independent","Conservative",4.42857142857143,"fp","The small businesses needing the most help will apply faster.","Points system at least tries to determine the most needful people, minus the racial garbage.","K","0",0,1,0,0,1,0,0,0,1,0,"",TRUE
"5dc1a56a648927000be0fca7","5dc1a56a648927000be0fca7","No_info",2,TRUE,"Black or African American",TRUE,"Independent","Independent","Moderate",3.28571428571429,"lp","It takes out bias and curruption","Some small businesses do not have all the resources such as lawyers and accountants","K","0",1,0,1,1,0,0,0,0,0,0,"",TRUE
"5dc483cf74939e34e55c3619","5dc483cf74939e34e55c3619","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Very Liberal",2.85714285714286,"lp","If people are qualified, then the lottery gives each an equal chance of receiving funding. The others depend on more than just qualification (those with most alert bankers or better information, for example).","I think the first-come system benefits the most connected, the most in-the-right-club, the most lawyered and bankered.","X","0",1,0,1,1,0,0,0,0,0,0,"",TRUE
"5dce9cf489b8310a1b19676e","5dce9cf489b8310a1b19676e","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Liberal",2.71428571428571,"fp","I think virtually all small businesses are deserving of this help at this time. so, to help expedite the bureaucracy with less paper work let's just start pushing the paper as soon as the applications come in.","Lottery seems the most random way to address this. It doesn't seem appropriate for this particular situation.","X","0",0,0,0,0,0,1,0,0,0,1,"help expedite the bureaucracy with less paper work",TRUE
"5dd0cd1c96afdf18a63b889a","5dd0cd1c96afdf18a63b889a","Min",2,TRUE,"White",FALSE,"Independent","Independent","Very Liberal",1.14285714285714,"lp","A points system introduces bias. A lottery system has no bias.","There are many good reasons that a business might not be the fastest to apply for funds (health, family/childcare responsibilities, work, etc.) -- such businesses should not be penalized for that.","X","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5dd32014b51b3e33ec0d07cc","5dd32014b51b3e33ec0d07cc","Min",2,FALSE,"Hispanic, Latino, or Spanish",TRUE,"Independent","Independent","Conservative",4,"fp","It places everyone on an equal playing field","Other than checking  the race of the business owner, this is the best option","K","0",0,0,0,1,0,0,1,0,1,0,"",TRUE
"5dddef56946f7cd753f9e2d7","5dddef56946f7cd753f9e2d7","Wom",2,TRUE,"Asian",TRUE,"Independent","Independent","Moderate",4.85714285714286,"fp","I think this way all businesses have a fair chance at being helped. The points system is disadvantageous to new but potentially successful businesses.","I feel like the lottery is a matter of luck while the points system is a better way to tell which businesses need it more.","X","0",0,1,1,0,0,1,0,0,0,0,"",TRUE
"5de9d78ebe656d10e1a26af6","5de9d78ebe656d10e1a26af6","Wom",2,TRUE,"White",FALSE,"Independent","Independent","Liberal",2.28571428571429,"lp","It allows all to be treated the same. There's no risk of discrimination.","It creates a race to get an application in first. Businesses that have greater resources to pull together the necessary information will get an application in faster than an even smaller business.","X","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5dfda52097234ba7a779bea7","5dfda52097234ba7a779bea7","Wom",2,TRUE,"White,Middle Eastern or North African",TRUE,"Independent","Independent","Conservative",2,"lp","If all the businesses are allowed to apply based on need, then all are equal and a lottery makes the most sense.","A very small business trying to survive may not have the ability to get the application in quickly. It's more random.","X","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5e0696dea7fba607951ae479","5e0696dea7fba607951ae479","No_info",2,FALSE,"Hispanic, Latino, or Spanish,Black or African American,American Indian or Alaska Native",TRUE,"Independent","Independent","Moderate",4.71428571428571,"fp","The first come first served has worked in many ways. It will be for the serious people that really want it first.","The government can have a point system to see how good the business is overall. The lottery is least because it is at random and people that win prolly is not serious about their business as the others that didnt win would be.","K","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5e14d563c4e155ae93907ae1","5e14d563c4e155ae93907ae1","Wom",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",3.42857142857143,"fp","All of these mechanisms are unfair in different ways, but this way is straightforward and does not rely on the government deciding which businesses are more worthy.","Because there is nothing the business can do to increase their chances.","K","0",1,0,0,0,1,0,0,0,0,0,"",TRUE
"5e2cb9b8e97bec2e4cd80874","5e2cb9b8e97bec2e4cd80874","Wom",2,TRUE,"White",FALSE,"Independent","Independent","Moderate",3,"fp","No one wins in a lottery; the points system can be considered unfair to some as it excludes businesses that may be more eligible.","A lottery system may not award grants to more need and/or deserving businesses.","K","0",0,1,0,0,0,1,0,0,0,0,"",TRUE
"5e2de92d8844873da01af947","5e2de92d8844873da01af947","No_info",2,TRUE,"White",FALSE,"Independent","Independent","Moderate",3.71428571428571,"lp","I think the lottery system is more fair than first come, first served system because not all businesses may have heard about the program right away or they may have been too busy to get all the required documents together right away. And the points system is still a little fair, but depends on what all the points are based on. I think the hit hardest by COVID and maybe how long they have been in business but I don't think minority owned should get extra points. The only way to make it completely fair and random is a lottery.","I think the first come, first served is less fair because it is dependent on when you found out about the program and when you had extra time to get everything in order to apply.","X","0",0,0,1,0,0,0,0,0,1,0,"",TRUE
"5e31bff2a976891a9dded7b4","5e31bff2a976891a9dded7b4","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",1.14285714285714,"fp","Just because first come is the best of the three","A lottery is like a gamble, either 1 or 2 would be fairer","X","1",0,0,0,0,0,0,0,0,0,NA,"",TRUE
"5e3d679eaa341501c1a5a90b","5e3d679eaa341501c1a5a90b","Min",2,TRUE,"White",FALSE,"Independent","Independent","Conservative",2.71428571428571,"lp","To give every business the same chance of receiving help. I wouldn't give first come first served as I don't know the method of informing businesses that this help was available to apply for.","There may be some unfair advantages for some areas on getting this information. Did every business get the same information at the same time or did some get the information late and not get a shot at applying?","K","0",0,0,1,0,0,0,0,0,0,0,"",TRUE
"5e8b32ec2c33ae7f20a0b401","5e8b32ec2c33ae7f20a0b401","No_info",2,TRUE,"Asian",TRUE,"Independent","Independent","Moderate",3.85714285714286,"lp","The powerful always know how to get the government's money. Open lottery is the better way to be fair to all.","The powerful always will make sure they apply first, or make them looks like the first come.","X","0",1,0,0,1,0,0,0,0,0,0,"",TRUE
"5ea83c900b2b5d24b9942af2","5ea83c900b2b5d24b9942af2","No_info",2,TRUE,"White,Prefer not to say",TRUE,"Independent","Independent","Moderate",3.42857142857143,"lp","Doesn't give preference to those who happened to apply first, or those who have been around longer or are minority owned but not necessarily needier.","I believe it had to do more with external dissemination of information","X","0",0,1,0,1,0,0,0,0,1,0,"",TRUE
"5eb074c7e612c1129942044c","5eb074c7e612c1129942044c","Wom",2,FALSE,"Black or African American",TRUE,"Independent","Independent","Moderate",1.85714285714286,"lp","The qualifications for the lottery were stated to be eligible businesses.  This evens the distribution of aid and is fair in all fields.  When assigned points, bias, nepotism, allegiances and manipulation of facts can come into play.","The first come first served system sounds good but also I'm aware their are many factors that go into that as well such as access to information. Some people may be unaware. Speed differentiation of mail delivery in each county and state and internet access in each household. Also lets not forget about human nature.  Many business owners tried to fight it out without asking for aid until they couldn't fight anymore. Their access to aid is just as significant as those who applied from the onset.","X","0",1,0,1,1,0,0,0,0,0,0,"",TRUE
"5eb2bffa2f51de04d4f35219","5eb2bffa2f51de04d4f35219","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",2.57142857142857,"fp","It is the fastest method, not necessarily the fairest. We need to help businesses quickly.","the lottery is the least fair because of its randomness. A point system takes the longest to figure out and thus cannot be the fairest.","K","0",0,0,0,0,0,1,0,0,0,1,"Ability to get aid out quickest",TRUE
"5ee1339549cc8212bff574cd","5ee1339549cc8212bff574cd","No_info",2,TRUE,"Hispanic, Latino, or Spanish",TRUE,"Independent","Independent","Moderate",3,"fp","I think it will give a fair and unbiased chance to all companies to apply. The ones that really need the help would be more dilligent in applying.","A lottery leave everything to luck. It does not look fair to me at all!","K","0",0,1,0,1,0,1,0,0,0,0,"",TRUE
"5ee22a55402f7d66a6f3d046","5ee22a55402f7d66a6f3d046","Wom",2,FALSE,"White",FALSE,"Independent","Independent","Liberal",4,"lp","All the businesses have an equal chance of getting funding from the grants.","Larger and/or more experienced companies can have that information readily available and can get in line first with more ease which puts smaller/newer companies at a disadvantage","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5f049887e5751c71fc50ca45","5f049887e5751c71fc50ca45","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Very Conservative",4.28571428571429,"lp","its all about the chance of winning,","more damage means more money.","K","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5f49f3262a3d07563d14a7f1","5f49f3262a3d07563d14a7f1","Min",2,FALSE,"White",FALSE,"Independent","Independent","Liberal",3,"fp","I think both systems have their merits but first-come, first-served seems like a practical way to provide businesses with help when they need it. It's more fair because hypothetically any small business could receive help, minorities included.","I think a lottery is least fair because it is completely random. It might not benefit businesses which are most in need of help.","X","0",0,1,0,0,0,1,0,0,1,0,"",TRUE
"5f667e8af6f47c26c553f361","5f667e8af6f47c26c553f361","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Liberal",2.42857142857143,"fp","They made the initiative to adopt early.","A lottery is random and doesn't provide a reward for action","K","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5f811a275f38f61caeed5a27","5f811a275f38f61caeed5a27","Wom",2,FALSE,"Black or African American",TRUE,"Independent","Independent","Liberal",1.57142857142857,"fp","Because it doesn't discriminate the most","Because it's just up to random chance even if a business applied first or needed it more","K","0",0,0,0,1,0,1,0,0,0,0,"",TRUE
"5f8f1ae4dd6cd111d6f9507e","5f8f1ae4dd6cd111d6f9507e","Wom",2,FALSE,"Black or African American",TRUE,"Independent","Independent","Moderate",3.85714285714286,"fp","it shows some kind of accountability","lotteries are merely luck","K","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5f96422e2d1b2050e89a2343","5f96422e2d1b2050e89a2343","Wom",2,TRUE,"White",FALSE,"Independent","Independent","Moderate",2.85714285714286,"lp","I think it gives an equal chance to all those who reach out for help.","I don’t think first-come first-served isn’t fair either, but I do like the point-based system to award help to those who need it most, I do see the benefits of that method.","K","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"5f9b701704aa55229049cee0","5f9b701704aa55229049cee0","Min",2,TRUE,"Black or African American",TRUE,"Independent","Independent","Moderate",3.14285714285714,"fp","Because if you are applying as soon as possible then you are in need and are ready to apply.","It shouldn't be randomly done because it could be some that receive aid that are in better positions and done who need more aid they may not receive it","K","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5fb3401e742c43a7c7397e36","5fb3401e742c43a7c7397e36","Min",2,TRUE,"White",FALSE,"Independent","Independent","Moderate",4,"fp","I feel that is fair because they are the ones that are paying attention. If you decide to sign up late, than I feel that is your own fault.","I feel that the point system is more fair because they are tracking the points based on how the business is.","X","0",0,0,0,0,1,0,0,0,0,1,"point system is more fair because they are tracking the points based on how the business is.",TRUE
"5fb5de98af57001e7b249e68","5fb5de98af57001e7b249e68","Wom",2,TRUE,"White",FALSE,"Independent","Independent","Liberal",2.14285714285714,"fp","Because it shows that the people who put in the effort before others really want the help. I'm sure everyone needs help but it would motivate people to apply for help and by knowing the first 500 would get help first it would be a good motivator and be a nice reward for those who were the first 500.","I dont like the idea of just randomly selecting businesses. To me it makes more sense to have a ""checklist"" that you need to have in order to be eligible. The people who have been effected by covid 19 and show that they truly need the help seems more fair to me than just selecting a random business that might not need the help as bad as another business does.","X","0",0,1,0,0,1,1,1,0,0,0,"",TRUE
"5fc65e1e8afba329b6f4369a","5fc65e1e8afba329b6f4369a","Wom",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",5.16666666666667,"fp","Business does not rely on Fortune. So who is active he might get the opportunity.","Yes I think point system is more fair than lottery.","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5fca6b781276006896b3815f","5fca6b781276006896b3815f","Wom",2,TRUE,"White",FALSE,"Independent","Independent","Moderate",4.42857142857143,"lp","Because I believe every business has the same fair chance of getting the government help with a lottery system.","Not every business would have the same ability to apply as soon as the application is available, so I would rank the points-based system ""slightly"" higher.","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5fcaf486967d8b7bc4c15562","5fcaf486967d8b7bc4c15562","Wom",2,TRUE,"Black or African American",TRUE,"Independent","Independent","Very Conservative",3.28571428571429,"fp","This is the most fair way because these individuals are the ones that applied first so they should be the first to receive the benefits.","A lottery is too randomly selected. I think that through a lottery someone who doesn't need as much help as another individual might get access to it even though they don't have as much of a need.","K","0",0,1,0,0,1,1,0,0,0,0,"",TRUE
"5fce865ab8cfaf0dc4f788fb","5fce865ab8cfaf0dc4f788fb","Min",2,TRUE,"White",FALSE,"Independent","Independent","Conservative",4.14285714285714,"fp","Everyone should have equal opportunity to get it. They should have to apply and get money.","I think it would be unfair for a random brand new business to get funding over an existing business that is struggling.","X","0",0,0,0,1,0,0,0,0,0,0,"",TRUE
"5fd1384446ded50c46ef3abc","5fd1384446ded50c46ef3abc","Min",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",5.28571428571429,"fp","Yes who is come first he is been active properly on his work so he might get the chance.","Lottery is worse system than Point system.","K","1",0,0,0,0,0,0,0,0,0,0,"",TRUE
"5fd74a4ea3e722000bcdaa33","5fd74a4ea3e722000bcdaa33","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",5.42857142857143,"fp","Who Come first then he is the most active person among them. so he or the method should take the priority.","The lottery system is worse system than the points system.","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5fdb7f0df0fc1a90bd4ff9e1","5fdb7f0df0fc1a90bd4ff9e1","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",5.42857142857143,"fp","Who came first he/she should give the opportunity to get the help from the government but he must have the business.","The lottery system is relay on Destiny but business is depend on hardworking and proper Management.","X","0",0,0,0,0,0,1,0,0,0,0,"",TRUE
"5fdbd887bf7c820d35343387","5fdbd887bf7c820d35343387","Wom",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",5.42857142857143,"fp","Who are coming First to the agency for business help from the government. who came first he should get the help first.","lottery system is not fair system then the points system.","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5fdbe8ade7a1d20ae29b5fd8","5fdbe8ade7a1d20ae29b5fd8","No_info",2,FALSE,"White",FALSE,"Independent","Independent","Moderate",3.71428571428571,"lp","It shows that the government is not playing favorites and that there is no back door dealing happening. If done correctly it is the most fairest way to handle such a messed up situation.","Small businesses are often run by one or two people making it difficult for them to understand how to apply for these sorts of benefits and thus makes it hard fro them to quickly complete the application process and will miss out due to confusion and lack of free time.","K","0",1,0,1,1,0,0,0,0,0,0,"",TRUE
"5642af61942576000566efda","5642af61942576000566efda","No_info",2,FALSE,"Black or African American",TRUE,"No preference","Other","Not Sure",2.71428571428571,"fp","There's a lot less ways to game a first come first served system. And a point based system can be seen as unfair to many due to circumstances.","Lottery based system would feel the worst due to it being based on pure luck","X","0",0,0,0,0,0,1,0,0,0,0,"",TRUE
"5c1c157f77936700018284b7","5c1c157f77936700018284b7","Wom",2,TRUE,"White",FALSE,"Other party","Other","Conservative",3.14285714285714,"lp","I do not think the government should discriminate against anyone based on race or gender, even in an effort to right past wrongs. A lottery seems most fair because it does not actively discriminate against anyone.","I don't think either approach is appropriate, but a points system that makes a good faith effort to help people who might be marginalized sounds more fair that just first-come, first-served, especially since people who have information about the program and are able to get paperwork in faster are likely to already have more resources than others.","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5cbfd2c776a6810001fd29b2","5cbfd2c776a6810001fd29b2","Wom",2,FALSE,"White",FALSE,"No preference","Other","Moderate",2,"fp","Because anybody who needs it should get it.","Because you can get it if you actually qualify and need it","X","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5dcec32a367c6d000a4282c2","5dcec32a367c6d000a4282c2","Wom",2,FALSE,"White",FALSE,"Other party","Other","Prefer not to say",1,"fp","The people responding first are the ones paying closest attention","Too random.  Doesn't give credit where credit is due","K","0",0,0,0,0,1,1,0,0,0,0,"",TRUE
"5dee5020787ce54ef29bddcf","5dee5020787ce54ef29bddcf","No_info",2,FALSE,"White",FALSE,"No preference","Other","Conservative",3,"fp","If you need it you will be motivated to apply for it.  Then due process will show if you are worthy of it.","I would enter a lottery even if I didn't need it.","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5e05ab290db892fcd8036b1a","5e05ab290db892fcd8036b1a","No_info",2,TRUE,"White",FALSE,"No preference","Other","Moderate",3.71428571428571,"lp","If the points system were based more on how much damage the business had experienced, and did not involve whether or not it was minority-owned,  or how long it had been in existence, I would have voted for the points system, but this lottery seemed fairer that the points system you described.","It is least fair because the business owners might not have understood or been aware of it, or have been too busy drowning in their business problems to have had time to be in the first 500 to apply.","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5eed6f2dc26e1a1a8028e2ab","5eed6f2dc26e1a1a8028e2ab","Wom",2,TRUE,"White",FALSE,"Other party","Other","Moderate",3.14285714285714,"lp","The lottery has not idenfying factors but a number asgined to it. So the person or computer drawing wont be looking at age or sex or any other factors that could infulence the choice.","Points give some consessions for minortity groups that may not know aboyt the program right away or understand how to use the programs or fill out the paperwork. Because lets face it the paperwork for help can be confusing and require time to fill out. 
First come first serve is least fair in my eyes because those that have used programs like it before will know how to do everything the quickest and eat up funds from those that could really need it. Just like the issue the US govenment had with first come and the help was taken by mega churches and the richer people that knew how to work the system","K","0",0,1,1,1,0,0,0,0,0,0,"",TRUE
"5f079536db2246057cc1109c","5f079536db2246057cc1109c","Wom",2,TRUE,"Black or African American",TRUE,"No preference","Other","Very Liberal",2.42857142857143,"lp","I feel that since it is random that is the most fair. The points system could introduce bias into who was selected making not as fair as the lottery. The first come first serve is not fair due to those applying first maybe had more means to know about the grant than others and that isn’t fair to me.","Points is fairer because I just think the first come first serve will be biased to those who may have better means and would have known earlier about the grant. Lottery doesn’t take into account the needs of those who apply.","K","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
"5f690f742f60ad0e80c1c605","5f690f742f60ad0e80c1c605","No_info",2,TRUE,"White",FALSE,"No preference","Other","Moderate",2.85714285714286,"fp","I think that first come first served is the most fair because the businesses that need the help the most will make sure to get their applications in first. I don't think that a points system is more fair because I don't understand why just because a business is owned by a woman that it should be considered more worthy of help than if it were owned by a man. If you eliminated that aspect of the points system, then I would have said the points system was the most fair.","I think a lottery is least fair because it leaves everything entirely up to chance.","K","0",0,1,0,1,0,1,0,0,0,0,"",TRUE
"5fe0555515b59b8f153e80ea","5fe0555515b59b8f153e80ea","Wom",2,FALSE,"American Indian or Alaska Native",TRUE,"No preference","Other","Not Sure",3.85714285714286,"lp","If it's random it more fair","Points are status marks showing you've earned something","K","0",0,0,0,1,0,0,1,0,0,0,"",TRUE
"546e3778fdf99b2bc7ebcff6","546e3778fdf99b2bc7ebcff6","Min",2,TRUE,"White",FALSE,"Republican","Republican","Very Conservative",2.14285714285714,"fp","I don't think it would be fair to use the other methods.","I don't think it is right to use the minority system because I know a lot of white people who need help and also people who have been in business longer don't deserve it any more than the others.","X","0",0,1,0,0,0,0,0,0,1,0,"",TRUE
"565bbc1ec121fe0012fc3782","565bbc1ec121fe0012fc3782","Wom",2,TRUE,"White",FALSE,"Republican","Republican","Conservative",4.14285714285714,"lp","It would be the most unbiased","It would award to the most needy","K","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"595fdaa1d82b180001c6e460","595fdaa1d82b180001c6e460","Wom",2,FALSE,"White",FALSE,"Republican","Republican","Moderate",3.85714285714286,"fp","Businesses that are motivated to get load applications in first should be given finds. Those business  persons that sit around and complain about the situation are often too lazy  or too afraid to even fill out an application","A points system is good measure of need because you do not give not simply donate funds to some business that eventually fail anyway. The business that are deserving get a a fair chance at funds.","X","0",0,1,0,0,1,0,0,0,0,0,"",TRUE
"59d75f1b8fd07a0001841feb","59d75f1b8fd07a0001841feb","Wom",2,FALSE,"White",FALSE,"Republican","Republican","Conservative",3.85714285714286,"lp","An honestly run lottery is fair b/c there is no room or margin for any bias in the decision-making process. I made this my #1 choice with the assumption that all businesses entering the lottery were properly vetted for elibigility.","Those who are first in line are likely to be those w/ inside information. They know when the deadlines are. They know where to apply. Their connections will provide them with inside information that will give them a competitive edge and allow them to get to the front of the line faster.","X","0",0,0,0,1,0,0,0,0,0,0,"",TRUE
"59ff47d47ecfc50001be0555","59ff47d47ecfc50001be0555","Min",2,FALSE,"White",FALSE,"Republican","Republican","Very Conservative",6,"fp","It's unbiased so who ever is selected there was no prejudice.","There is no rhyme or reason to it","X","0",0,0,0,1,0,0,0,0,0,0,"",TRUE
"5a21b2e1e473b80001baaa09","5a21b2e1e473b80001baaa09","No_info",2,FALSE,"White",FALSE,"Republican","Republican","Conservative",3.57142857142857,"fp","the points system favors minority businesses.I am not a minority.","The lottery does not consider how long a business has served the local community.","K","0",0,0,0,0,0,1,1,0,1,0,"",TRUE
"5a5da588f6c51700019527c4","5a5da588f6c51700019527c4","Wom",2,FALSE,"Black or African American",TRUE,"Republican","Republican","Very Conservative",5.57142857142857,"fp","I think it is the most fair because those who need it the most should receive it.","I think the lottery is least fair because it would ignore those who need it most.","X","0",0,1,0,0,0,0,0,0,0,0,"",TRUE
"5a7dec1d2a842c0001fc7954","5a7dec1d2a842c0001fc7954","Wom",2,FALSE,"White",FALSE,"Republican","Republican","Very Conservative",3.42857142857143,"lp","I have major issues with discriminating in FAVOR of certain groups such as women so a lottery is probably best to take political correctness of the equation.","Because some small businesses are worthy to receive the funds but don't have the staff to fill out the proper forms","K","0",0,0,1,1,0,0,0,1,0,0,"",TRUE
"5ae4c1d47edeb000014a7661","5ae4c1d47edeb000014a7661","Min",2,FALSE,"White",FALSE,"Republican","Republican","Very Conservative",4.57142857142857,"lp","Using a lottery system no one can use influence to get more funds or get before others in line. I think this is the most fair system for all involved.","I don’t think a first come first serve is a good system during an emergency. It does not fairly allocate the funds as they are needed.","X","0",0,1,0,1,0,0,0,0,0,0,"",TRUE
"5b3e322998a45e0001edd87a","5b3e322998a45e0001edd87a","Wom",2,TRUE,"White",FALSE,"Republican","Republican","Moderate",3.71428571428571,"fp","Get in line. The ones that need it will not procrastinate.","People need to do some of the leg work themselves.","X","0",1,0,0,0,1,0,0,0,0,0,"",TRUE
"5be8320f19860d00010f79ec","5be8320f19860d00010f79ec","Min",2,TRUE,"White",FALSE,"Republican","Republican","Very Conservative",5.28571428571429,"fp","I believe that if you were there first then you should get the help","Because that doesn't necessarily give everyone a fair chance","X","0",0,0,0,0,1,0,0,0,0,0,"",TRUE
"5bfd83b1a6d6a0000158ecd5","5bfd83b1a6d6a0000158ecd5","No_info",2,TRUE,"White",FALSE,"Republican","Republican","Very Conservative",5,"lp","Fairness would indicate not giving awards for things that others do not have, like gender or first come first serve because people will then have friends pull strings.","I feel that first come first serve is never truly just as stated. I think people pull strings to get higher up the list.","X","0",1,0,0,1,0,0,0,1,0,0,"",TRUE
"5c314de6d5fc960001d2cb93","5c314de6d5fc960001d2cb93","Min",2,TRUE,"White",FALSE,"Republican","Republican","Very Conservative",4,"fp","I think some businesses were ready to ask for help right away because they knew how bad their situation was, and they should not have to wait for other businesses who didn't apply as early or who procrastinated.","I think a point system is more fair because there are businesses that need the help much more than others, and that should be determined before money is given and used up by companies that are doing well financially.","K","0",0,1,0,0,1,0,0,0,0,0,"",TRUE
"5c3399d8cb218a000176c6c6","5c3399d8cb218a000176c6c6","No_info",2,FALSE,"White",FALSE,"Republican","Republican","Conservative",3.71428571428571,"lp","Lottery leaves it truly up to chance; whereas the others are based in specific privileges.","Because more influential and/or successful companies would probably have an advantage","X","0",0,0,1,1,0,0,0,0,0,0,"",TRUE
